annotation_id,query_index,query_image_id,query_category,query_image_path,rank,product_id,candidate_category,similarity,candidate_image_id,candidate_image_path,relevance,notes
q051_r09,51,DS1_IMG_004582,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1676_892ba378_JPG.rf.f1c7228eef29512bee8332900871aaa3.jpg,9,IMG_3542_6f3662d1,Necklace,0.9923037886619568,DS1_IMG_003234,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_3542_6f3662d1_JPG.rf.2dfa33453c34095b0437c9aabcc18c84.jpg,,
q051_r10,51,DS1_IMG_004582,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1676_892ba378_JPG.rf.f1c7228eef29512bee8332900871aaa3.jpg,10,IMG_2863_c3999afa,Necklace,0.9922419786453247,DS1_IMG_002951,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_2863_c3999afa_jpg.rf.269615839979de62cd07a152156dde20.jpg,,
q052_r01,52,DS1_IMG_004583,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1678_aa5ca982_JPG.rf.f81e1ecc3b088938b66a81a30f1b7e1f.jpg,1,IMG_3543_1d658345,Necklace,0.995843768119812,DS1_IMG_003237,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_3543_1d658345_JPG.rf.b823a06dcc5af75887679fd8d8132a54.jpg,,
q052_r02,52,DS1_IMG_004583,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1678_aa5ca982_JPG.rf.f81e1ecc3b088938b66a81a30f1b7e1f.jpg,2,IMG_0408-1-_17232ae9,Necklace,0.9945110082626343,DS1_IMG_001699,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_0408-1-_17232ae9_jpg.rf.e42072686fb0e02033b43ebad67c0e0e.jpg,,
q052_r03,52,DS1_IMG_004583,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1678_aa5ca982_JPG.rf.f81e1ecc3b088938b66a81a30f1b7e1f.jpg,3,IMG_1615_a599501b,Necklace,0.9903337955474854,DS1_IMG_002470,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_1615_a599501b_JPG.rf.0b61a3a0b0556a72151027c29deaa812.jpg,,
q052_r04,52,DS1_IMG_004583,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1678_aa5ca982_JPG.rf.f81e1ecc3b088938b66a81a30f1b7e1f.jpg,4,IMG_2483_800e0baa,Bracelet,0.989601731300354,DS1_IMG_000183,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\IMG_2483_800e0baa_JPG.rf.1079d44bfcfc3b9c2b1104e0ffa1eac5.jpg,,
q052_r05,52,DS1_IMG_004583,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1678_aa5ca982_JPG.rf.f81e1ecc3b088938b66a81a30f1b7e1f.jpg,5,IMG_0407_ec7ab43a,Necklace,0.989092230796814,DS1_IMG_001696,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_0407_ec7ab43a_jpg.rf.bc9b2d4cd6eddcfe9facaf947df02ed4.jpg,,
q052_r06,52,DS1_IMG_004583,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1678_aa5ca982_JPG.rf.f81e1ecc3b088938b66a81a30f1b7e1f.jpg,6,IMG_0447_50c25d6a,Necklace,0.9885773062705994,DS1_IMG_001758,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_0447_50c25d6a_jpg.rf.34d394463341303d5fbf586543e395a3.jpg,,
q052_r07,52,DS1_IMG_004583,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1678_aa5ca982_JPG.rf.f81e1ecc3b088938b66a81a30f1b7e1f.jpg,7,IMG_1426_737cab57,Necklace,0.9878972172737122,DS1_IMG_002251,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_1426_737cab57_JPG.rf.35998c0e5d9f5d2031880f245001d6e4.jpg,,
q052_r08,52,DS1_IMG_004583,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1678_aa5ca982_JPG.rf.f81e1ecc3b088938b66a81a30f1b7e1f.jpg,8,IMG_0571-1-_42cd3d7d,Necklace,0.9872902631759644,DS1_IMG_001948,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_0571-1-_42cd3d7d_jpg.rf.defb5f608bee70250b9315cf39b64a23.jpg,,
q052_r09,52,DS1_IMG_004583,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1678_aa5ca982_JPG.rf.f81e1ecc3b088938b66a81a30f1b7e1f.jpg,9,IMG_2313_a8c8f877,Necklace,0.9858438968658447,DS1_IMG_002778,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_2313_a8c8f877_JPG.rf.310374c428b959d83cc6ae2efa8f543e.jpg,,
q052_r10,52,DS1_IMG_004583,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1678_aa5ca982_JPG.rf.f81e1ecc3b088938b66a81a30f1b7e1f.jpg,10,IMG_3531_dfe99abf,Necklace,0.9853861331939697,DS1_IMG_003211,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_3531_dfe99abf_JPG.rf.8f8d1407e3954526422a09b52ffb0d2c.jpg,,
q053_r01,53,DS1_IMG_004588,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1870_32f05df2_JPG.rf.e5e4c190b613c075beaf35d23fa41127.jpg,1,IMG_3132_77d5cd36,Bracelet,0.9941251277923584,DS1_IMG_000283,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\IMG_3132_77d5cd36_JPG.rf.63f64165047e597baf6cdc9d40210432.jpg,,
q053_r02,53,DS1_IMG_004588,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1870_32f05df2_JPG.rf.e5e4c190b613c075beaf35d23fa41127.jpg,2,IMG_2223_b6582e3d,Necklace,0.9939968585968018,DS1_IMG_002669,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_2223_b6582e3d_JPG.rf.8ee2449ebc4b9693c4694a1c6ffead00.jpg,,
q053_r03,53,DS1_IMG_004588,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1870_32f05df2_JPG.rf.e5e4c190b613c075beaf35d23fa41127.jpg,3,IMG_0841_55d04e95,Pendant,0.9935935139656067,DS1_IMG_003723,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Pendant\IMG_0841_55d04e95_jpg.rf.4aca58fc6055d0ccae196085d9cb1fa9.jpg,,
q053_r04,53,DS1_IMG_004588,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1870_32f05df2_JPG.rf.e5e4c190b613c075beaf35d23fa41127.jpg,4,IMG_1863_8494810c,Necklace,0.993303120136261,DS1_IMG_002558,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_1863_8494810c_JPG.rf.e72c8ea566bec71709cb8cac04bb8f00.jpg,,
q053_r05,53,DS1_IMG_004588,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1870_32f05df2_JPG.rf.e5e4c190b613c075beaf35d23fa41127.jpg,5,IMG_0607_b8d72a77,Necklace,0.9925003051757812,DS1_IMG_002028,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_0607_b8d72a77_jpg.rf.edd165595a5e68de70bba9aed22c7848.jpg,,
q053_r06,53,DS1_IMG_004588,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1870_32f05df2_JPG.rf.e5e4c190b613c075beaf35d23fa41127.jpg,6,earring_19,Earrings,0.9922953844070435,DS1_IMG_001048,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_19_jpg.rf.4c2296b28d66244760f9f5e2a5c04c8f.jpg,,
q053_r07,53,DS1_IMG_004588,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1870_32f05df2_JPG.rf.e5e4c190b613c075beaf35d23fa41127.jpg,7,IMG_3536_67ab1a81,Necklace,0.9919701814651489,DS1_IMG_003219,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_3536_67ab1a81_JPG.rf.b82063228be6b3d5cfe3c2403424d62a.jpg,,
q053_r08,53,DS1_IMG_004588,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1870_32f05df2_JPG.rf.e5e4c190b613c075beaf35d23fa41127.jpg,8,bracelet_141,Bracelet,0.990633487701416,DS1_IMG_000517,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_141_jpg.rf.0666480d0c626a8ee9c5a8b3585ebfc3.jpg,,
q053_r09,53,DS1_IMG_004588,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1870_32f05df2_JPG.rf.e5e4c190b613c075beaf35d23fa41127.jpg,9,necklace_103,Necklace,0.9892956614494324,DS1_IMG_003373,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\necklace_103_jpg.rf.33c14500761f037a9f723e07e297c87e.jpg,,
q053_r10,53,DS1_IMG_004588,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_1870_32f05df2_JPG.rf.e5e4c190b613c075beaf35d23fa41127.jpg,10,IMG_3556_0fce9386,Necklace,0.9892529845237732,DS1_IMG_003257,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_3556_0fce9386_JPG.rf.34ab210d8ee6cd018be477e3eae652fb.jpg,,
q054_r01,54,DS1_IMG_004624,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_2842_2e4c4e7e_jpg.rf.f1e38d838a0c07486b3ab8bfb7278d00.jpg,1,IMG_2934_6e8cc23c,Necklace,0.9976795315742493,DS1_IMG_003010,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_2934_6e8cc23c_jpg.rf.02f54d0dc0e154c247682c4be78fe67d.jpg,,
q054_r02,54,DS1_IMG_004624,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_2842_2e4c4e7e_jpg.rf.f1e38d838a0c07486b3ab8bfb7278d00.jpg,2,IMG_2837_77d385b2,Necklace,0.9974048137664795,DS1_IMG_002931,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_2837_77d385b2_jpg.rf.57362bcb0c2e36fb350f55960aa27646.jpg,,
q054_r03,54,DS1_IMG_004624,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_2842_2e4c4e7e_jpg.rf.f1e38d838a0c07486b3ab8bfb7278d00.jpg,3,IMG_3062_7d067bf8,Bracelet,0.9972077012062073,DS1_IMG_000264,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\IMG_3062_7d067bf8_JPG.rf.271c3f30cda6187c69f9b9ad381b09eb.jpg,,
q054_r04,54,DS1_IMG_004624,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_2842_2e4c4e7e_jpg.rf.f1e38d838a0c07486b3ab8bfb7278d00.jpg,4,IMG_0425-1-_ffe4ecb4,Bracelet,0.9969584345817566,DS1_IMG_000008,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\IMG_0425-1-_ffe4ecb4_jpg.rf.acb35e2641593efcc4dcfc865a6aee31.jpg,,
q054_r05,54,DS1_IMG_004624,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_2842_2e4c4e7e_jpg.rf.f1e38d838a0c07486b3ab8bfb7278d00.jpg,5,Screenshot_20181115-080745_1542265825200,Earrings,0.9956091046333313,DS1_IMG_000886,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\Screenshot_20181115-080745_1542265825200_png.rf.9d1f9c13aa35b9dc1ec910779d6b8b7e.jpg,,
q054_r06,54,DS1_IMG_004624,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_2842_2e4c4e7e_jpg.rf.f1e38d838a0c07486b3ab8bfb7278d00.jpg,6,ring_049,Ring,0.9953556656837463,DS1_IMG_004076,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_049_jpg.rf.8b1d0790fa5382cc06296aba9eaab698.jpg,,
q054_r07,54,DS1_IMG_004624,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_2842_2e4c4e7e_jpg.rf.f1e38d838a0c07486b3ab8bfb7278d00.jpg,7,IMG_0836_ab653e05,Bracelet,0.9941977858543396,DS1_IMG_000074,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\IMG_0836_ab653e05_JPG.rf.ded839bf649224371b988262f4012b48.jpg,,
q054_r08,54,DS1_IMG_004624,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_2842_2e4c4e7e_jpg.rf.f1e38d838a0c07486b3ab8bfb7278d00.jpg,8,IMG_2852_b8fec241,Necklace,0.9940708875656128,DS1_IMG_002943,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_2852_b8fec241_jpg.rf.d8dd69aee49611ecf86d1cc532892ce4.jpg,,
q054_r09,54,DS1_IMG_004624,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_2842_2e4c4e7e_jpg.rf.f1e38d838a0c07486b3ab8bfb7278d00.jpg,9,pulseira-masculina-em-prata-cartier3,Bracelet,0.9940329194068909,DS1_IMG_000750,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\pulseira-masculina-em-prata-cartier3_jpg.rf.1527479557906a4f919860c28b3bd9e0.jpg,,
q054_r10,54,DS1_IMG_004624,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_2842_2e4c4e7e_jpg.rf.f1e38d838a0c07486b3ab8bfb7278d00.jpg,10,IMG_2523_6a3a03ba,Bracelet,0.9932017922401428,DS1_IMG_000209,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\IMG_2523_6a3a03ba_JPG.rf.b768cba8a58d5bf2985a9524c3eeea07.jpg,,
q055_r01,55,DS1_IMG_004641,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3138_1042c93c_JPG.rf.5e21f9b8fae653540012640270abda22.jpg,1,IMG_1536_7f9b1214,Necklace,0.9992263913154602,DS1_IMG_002400,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_1536_7f9b1214_JPG.rf.ba19161405df401f2bed48d234634e97.jpg,,
q055_r02,55,DS1_IMG_004641,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3138_1042c93c_JPG.rf.5e21f9b8fae653540012640270abda22.jpg,2,IMG_1462_75d8e03c,Necklace,0.9991762638092041,DS1_IMG_002299,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_1462_75d8e03c_JPG.rf.1a8d738f4c6ba5f513b93d3a246cd684.jpg,,
q055_r03,55,DS1_IMG_004641,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3138_1042c93c_JPG.rf.5e21f9b8fae653540012640270abda22.jpg,3,IMG_3048_bb2b7f0c,Necklace,0.9989210963249207,DS1_IMG_003028,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_3048_bb2b7f0c_JPG.rf.6b53dea4f396c590b9c3de5ef5c1942d.jpg,,
q055_r04,55,DS1_IMG_004641,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3138_1042c93c_JPG.rf.5e21f9b8fae653540012640270abda22.jpg,4,IMG_2403_3593dfcf,Necklace,0.998834490776062,DS1_IMG_002844,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_2403_3593dfcf_JPG.rf.8e5702c2fde4eff8441ce55c43476f06.jpg,,
q055_r05,55,DS1_IMG_004641,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3138_1042c93c_JPG.rf.5e21f9b8fae653540012640270abda22.jpg,5,IMG_1428_5e4c7d87,Necklace,0.9988244771957397,DS1_IMG_002258,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_1428_5e4c7d87_JPG.rf.3b15b8e1f082e62d76b6cf19f5764f51.jpg,,
q055_r06,55,DS1_IMG_004641,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3138_1042c93c_JPG.rf.5e21f9b8fae653540012640270abda22.jpg,6,IMG_2199_1b8e60ec,Necklace,0.9987788200378418,DS1_IMG_002628,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_2199_1b8e60ec_JPG.rf.97219e8e69d3ab03282b899965c67a0c.jpg,,
q055_r07,55,DS1_IMG_004641,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3138_1042c93c_JPG.rf.5e21f9b8fae653540012640270abda22.jpg,7,IMG_0403_66e58417,Necklace,0.9987711906433105,DS1_IMG_001689,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_0403_66e58417_jpg.rf.8445fa2e7d504acca6de5f2551b031c2.jpg,,
q055_r08,55,DS1_IMG_004641,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3138_1042c93c_JPG.rf.5e21f9b8fae653540012640270abda22.jpg,8,IMG_1565_a7eca0e0,Necklace,0.9987070560455322,DS1_IMG_002425,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_1565_a7eca0e0_JPG.rf.5d5797f0ca988af40094af14aac655e1.jpg,,
q055_r09,55,DS1_IMG_004641,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3138_1042c93c_JPG.rf.5e21f9b8fae653540012640270abda22.jpg,9,IMG_3552_75bc4506,Necklace,0.9986634254455566,DS1_IMG_003245,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_3552_75bc4506_JPG.rf.c068b441c554fa5e66d6c0606ebf3a54.jpg,,
q055_r10,55,DS1_IMG_004641,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3138_1042c93c_JPG.rf.5e21f9b8fae653540012640270abda22.jpg,10,IMG_3571_ea276189,Necklace,0.9985860586166382,DS1_IMG_003276,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_3571_ea276189_JPG.rf.fa83f07de6f2ae5e7bc163f61605b38f.jpg,,
q056_r01,56,DS1_IMG_004644,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3481_9cb52c73_JPG.rf.dc09ff04eef125b78e7570ba1957d554.jpg,1,Screenshot_20181117-124020_1542547175519,Bracelet,0.9955120086669922,DS1_IMG_000299,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\Screenshot_20181117-124020_1542547175519_png.rf.28d249d7b4b351028744057f798de075.jpg,,
q056_r02,56,DS1_IMG_004644,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3481_9cb52c73_JPG.rf.dc09ff04eef125b78e7570ba1957d554.jpg,2,IMG_2907_4bcb0ae7,Pendant,0.9922317266464233,DS1_IMG_003907,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Pendant\IMG_2907_4bcb0ae7_jpg.rf.9f56b61d22fe846e765ea6e6f962748a.jpg,,
q056_r03,56,DS1_IMG_004644,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3481_9cb52c73_JPG.rf.dc09ff04eef125b78e7570ba1957d554.jpg,3,IMG_2539_a7eb0c18,Bracelet,0.9898414611816406,DS1_IMG_000242,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\IMG_2539_a7eb0c18_JPG.rf.93c184a6248a2a61842df42839530d34.jpg,,
q056_r04,56,DS1_IMG_004644,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3481_9cb52c73_JPG.rf.dc09ff04eef125b78e7570ba1957d554.jpg,4,IMG_0550_811f0770,Necklace,0.9888664484024048,DS1_IMG_001901,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_0550_811f0770_jpg.rf.0d12e75fe94740e2879a91f0677192ad.jpg,,
q056_r05,56,DS1_IMG_004644,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3481_9cb52c73_JPG.rf.dc09ff04eef125b78e7570ba1957d554.jpg,5,IMG_0860_40d0505f,Pendant,0.9880205392837524,DS1_IMG_003737,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Pendant\IMG_0860_40d0505f_JPG.rf.82d0ee428bddcd83a759792439cf052f.jpg,,
q056_r06,56,DS1_IMG_004644,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3481_9cb52c73_JPG.rf.dc09ff04eef125b78e7570ba1957d554.jpg,6,IMG_3476_fd33a4ca,Necklace,0.9828206896781921,DS1_IMG_003125,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_3476_fd33a4ca_JPG.rf.a2edc05faaa3aa6da6b757adbffa8aec.jpg,,
q056_r07,56,DS1_IMG_004644,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3481_9cb52c73_JPG.rf.dc09ff04eef125b78e7570ba1957d554.jpg,7,IMG_1387_df6d03a0,Bracelet,0.9824901819229126,DS1_IMG_000093,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\IMG_1387_df6d03a0_JPG.rf.37bbc0f5193b67e087bbb7fcf4fd6391.jpg,,
q056_r08,56,DS1_IMG_004644,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3481_9cb52c73_JPG.rf.dc09ff04eef125b78e7570ba1957d554.jpg,8,Screenshot_20181116-202936_1542450027786,Ring,0.9822061657905579,DS1_IMG_004021,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\Screenshot_20181116-202936_1542450027786_png.rf.5cb5560a23ee9b08c4e4b11f3ee1516a.jpg,,
q056_r09,56,DS1_IMG_004644,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3481_9cb52c73_JPG.rf.dc09ff04eef125b78e7570ba1957d554.jpg,9,IMG_0414-1-_9d1a0021,Necklace,0.9818084836006165,DS1_IMG_001710,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_0414-1-_9d1a0021_jpg.rf.b8b15bc9b494809f661a8febbaaad716.jpg,,
q056_r10,56,DS1_IMG_004644,Necklace,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Necklace\IMG_3481_9cb52c73_JPG.rf.dc09ff04eef125b78e7570ba1957d554.jpg,10,IMG_0824_f62552ed,Bracelet,0.9793949723243713,DS1_IMG_000052,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\IMG_0824_f62552ed_JPG.rf.1f3570ff03887636b2d60d5fad8d724d.jpg,,
